36, 128, 1.403651 
36, 256, 1.200047 
36, 512, 1.633998 
36, 1024, 3.152150 
49, 16, 0.982124 
49, 32, 0.904550 
49, 64, 1.235714 
49, 128, 1.463124 
49, 256, 0.796408 
49, 512, 1.867943 
49, 1024, 3.919592 
64, 16, 1.022197 
64, 32, 1.087788 
64, 256, 1.435344 
64, 512, 2.206319 
64, 1024, 3.568047 
16, 16, 1.341461 
16, 32, 1.158255 
16, 256, 1.548827 
16, 512, 1.689652 
16, 1024, 3.550243 
36, 32, 1.302999 
36, 64, 1.342517 
36, 128, 1.792774 
36, 256, 1.323795 
36, 512, 2.247712 
36, 1024, 5.651586 
49, 16, 1.084152 
49, 32, 1.282561 
49, 64, 1.303455 
49, 128, 0.898998 
49, 256, 1.146801 
49, 512, 2.111705 
49, 1024, 4.392693 
64, 16, 1.158453 
64, 32, 0.911682 
64, 256, 1.203789 
64, 512, 1.966169 
64, 1024, 5.212129 
16, 16, 1.677921 
16, 32, 1.791991 
16, 256, 1.283010 
16, 512, 1.581225 
16, 1024, 4.174221 
36, 32, 1.387052 
36, 64, 1.682244 
36, 128, 2.400507 
36, 256, 2.067197 
36, 512, 2.719026 
36, 1024, 3.808653 
49, 16, 0.852468 
49, 32, 0.591518 
49, 64, 0.573612 
49, 128, 1.073482 
49, 256, 1.124433 
49, 512, 1.222308 
49, 1024, 6.316175 
64, 16, 2.149450 
64, 32, 1.245509 
64, 256, 0.909362 
64, 512, 1.191896 
64, 1024, 3.514463 
16, 16, 1.024731 
16, 32, 1.190155 
16, 256, 1.162929 
16, 512, 1.441576 
16, 1024, 3.819808 
36, 32, 1.038222 
36, 64, 1.107351 
36, 128, 0.954992 
36, 256, 1.177771 
36, 512, 1.591328 
36, 1024, 3.896002 
49, 16, 1.012100 
49, 32, 1.055223 
49, 64, 0.726022 
49, 128, 0.854971 
49, 256, 0.786329 
49, 512, 1.174969 
49, 1024, 3.878862 
64, 16, 0.750382 
64, 32, 0.684438 
64, 256, 1.173177 
64, 512, 1.218458 
64, 1024, 4.294118 
16, 16, 1.778162 
16, 32, 1.601773 
16, 256, 1.273022 
16, 512, 1.637652 
16, 1024, 4.268256 
36, 32, 1.075284 
36, 64, 1.382053 
36, 128, 2.507755 
36, 256, 1.605942 
36, 512, 3.957554 
36, 1024, 3.553724 
49, 16, 0.787447 
49, 32, 1.078531 
49, 64, 1.031168 
49, 128, 0.983273 
49, 256, 1.009280 
49, 512, 1.382861 
64, 1024, 3.433636 
64, 512, 1.456590 
64, 32, 0.980133 
64, 16, 0.902290 
49, 1024, 4.346762 
49, 512, 1.307608 
49, 128, 1.079000 
49, 64, 0.530349 
49, 32, 0.783600 
49, 16, 0.802711 
36, 1024, 4.566222 
36, 512, 1.446230 
36, 128, 0.759089 
36, 64, 0.970914 
36, 32, 0.965597 
16, 1024, 3.525273 
16, 512, 1.768913 
16, 32, 1.279085 
16, 16, 1.166120 
64, 1024, 3.303790 
64, 512, 1.098414 
64, 32, 0.560507 
64, 1024, 6.258629 
64, 512, 2.062442 
64, 32, 1.038363 
64, 16, 0.903273 
49, 1024, 4.061543 
49, 512, 1.353396 
49, 128, 1.148482 
49, 64, 1.118430 
49, 32, 0.892752 
49, 16, 0.973692 
36, 1024, 4.538752 
36, 512, 1.757652 
36, 128, 1.109807 
36, 64, 1.066264 
36, 32, 1.423000 
16, 1024, 4.673921 
16, 512, 1.389547 
16, 32, 1.272044 
16, 16, 1.142139 
64, 1024, 3.550285 
64, 512, 1.298374 
64, 32, 1.174500 
64, 16, 1.058553 
49, 1024, 4.038844 
49, 512, 1.299050 
49, 128, 2.383374 
49, 64, 1.076544 
49, 32, 2.527062 
49, 16, 1.993635 
36, 1024, 4.510008 
36, 512, 1.473504 
36, 128, 0.904488 
36, 64, 1.119122 
36, 32, 0.744044 
16, 1024, 4.189235 
16, 512, 1.851047 
16, 32, 1.977201 
16, 16, 1.371992 
64, 1024, 3.531638 
64, 512, 1.301956 
64, 32, 1.080454 
64, 16, 0.634310 
49, 1024, 3.794415 
49, 512, 1.243111 
49, 128, 0.638937 
49, 64, 0.847610 
49, 32, 1.111319 
49, 16, 1.017331 
36, 1024, 3.871471 
36, 512, 1.558349 
36, 128, 1.182627 
36, 64, 1.195092 
36, 32, 1.059152 
16, 1024, 5.237538 
16, 512, 3.449621 
16, 32, 1.807118 
16, 16, 1.360464 
64, 1024, 3.931839 
64, 512, 1.329993 
64, 32, 1.012535 
64, 16, 0.630177 
49, 1024, 4.054579 
49, 512, 1.490481 
49, 128, 0.888533 
49, 64, 1.080163 
49, 32, 0.991568 
49, 16, 0.947449 
36, 1024, 4.581416 
36, 512, 1.398759 
36, 128, 1.070598 
36, 64, 1.206880 
36, 32, 1.081093 
16, 1024, 4.480756 
16, 512, 1.565560 
16, 32, 0.899992 
16, 16, 1.186007 
64, 1024, 3.604154 
64, 512, 1.122204 
64, 32, 0.926222 
64, 16, 1.050470 
49, 1024, 6.826031 
49, 512, 2.415082 
49, 128, 1.179080 
49, 64, 0.528825 
49, 32, 0.911384 
49, 16, 1.218853 
36, 1024, 4.129206 
36, 512, 1.251045 
36, 128, 1.230739 
36, 64, 0.631087 
36, 32, 1.173623 
16, 1024, 4.100891 
16, 512, 1.701542 
16, 32, 1.141818 
16, 16, 1.349959 
64, 1024, 3.596655 
64, 512, 1.467651 
64, 32, 1.085229 
64, 16, 1.118249 
49, 1024, 4.025582 
49, 512, 1.428857 
49, 128, 0.917202 
49, 64, 1.218193 
49, 32, 0.996369 
49, 16, 0.815453 
36, 1024, 3.776242 
36, 512, 1.515354 
36, 128, 1.030881 
36, 64, 0.995432 
36, 32, 0.850775 
16, 1024, 5.149057 
16, 512, 2.333549 
16, 32, 1.710036 
16, 16, 1.925967 
64, 1024, 3.833748 
64, 512, 1.630143 
64, 32, 0.828797 
64, 16, 0.822323 
49, 1024, 3.811313 
49, 512, 1.333272 
49, 128, 0.679256 
49, 64, 1.086478 
49, 32, 0.919009 
49, 16, 1.079536 
36, 1024, 4.087588 
36, 512, 1.530839 
36, 128, 1.198579 
36, 64, 1.056013 
36, 32, 0.935074 
16, 1024, 3.745723 
16, 512, 1.893414 
16, 32, 1.114061 
16, 16, 1.141641 
64, 1024, 5.081335 
64, 512, 3.041795 
64, 32, 2.082268 
64, 16, 0.844934 
49, 1024, 4.098102 
49, 512, 1.443162 
49, 128, 1.039304 
49, 64, 0.759568 
49, 32, 0.805509 
49, 16, 0.921564 
36, 1024, 3.970242 
36, 512, 1.606623 
36, 128, 1.184073 
36, 64, 1.065153 
36, 32, 1.006792 
16, 1024, 4.688774 
16, 512, 1.824860 
16, 32, 0.965517 
16, 16, 1.373819 
64, 1024, 3.932399 
64, 512, 1.357044 
64, 32, 0.844465 
64, 16, 1.026673 
49, 1024, 3.487112 
49, 512, 1.114059 
49, 128, 0.615047 
49, 64, 1.023039 
49, 32, 1.067235 
49, 16, 0.898378 
36, 1024, 5.346897 
36, 512, 4.565546 
36, 128, 1.572818 
36, 64, 1.210809 
36, 32, 1.419090 
16, 1024, 5.018247 
16, 512, 2.118022 
16, 32, 1.843248 
16, 16, 1.680003 
64, 1024, 4.129521 
64, 512, 1.832172 
64, 32, 1.527774 
64, 16, 1.221825 
49, 1024, 4.564783 
49, 512, 1.310248 
49, 128, 1.115008 
49, 64, 0.947414 
49, 32, 1.019211 
49, 16, 0.657884 
36, 1024, 4.658272 
36, 512, 1.331080 
36, 128, 1.131039 
36, 64, 1.211354 
36, 32, 0.772752 
16, 1024, 4.243095 
16, 512, 1.685345 
16, 32, 1.213796 
16, 16, 1.101879 
64, 1024, 3.729173 
64, 512, 1.376404 
64, 32, 0.726225 
64, 16, 0.958849 
49, 1024, 3.420145 
49, 512, 1.042213 
49, 128, 1.010597 
49, 64, 0.945293 
49, 32, 1.038718 
49, 16, 0.971372 
36, 1024, 6.427757 
64, 1024, 5.476323 
64, 512, 3.234778 
36, 512, 2.242357 
36, 128, 2.461398 
64, 32, 0.728614 
36, 64, 1.683074 
64, 16, 1.767366 
36, 32, 1.265164 
49, 1024, 6.862576 
49, 512, 2.479901 
16, 1024, 6.983139 
49, 128, 1.645621 
49, 64, 1.594324 
49, 32, 1.573751 
16, 512, 2.629096 
49, 16, 1.741364 
16, 32, 2.335931 
16, 16, 2.491318 
36, 1024, 3.728369 
36, 512, 1.379115 
36, 128, 1.058780 
36, 64, 1.098752 
36, 32, 0.856881 
16, 1024, 5.145033 
16, 512, 2.059435 
16, 32, 1.309945 
16, 16, 1.490096 
64, 1024, 3.169731 
64, 512, 1.199931 
64, 32, 0.978970 
64, 16, 0.864473 
49, 1024, 3.853936 
49, 512, 1.363078 
49, 128, 1.095505 
49, 64, 1.565384 
49, 32, 1.719659 
49, 16, 1.629630 
36, 1024, 4.926407 
36, 512, 1.338629 
36, 128, 1.188853 
36, 64, 0.954767 
36, 32, 0.946982 
16, 1024, 5.088969 
16, 512, 1.889669 
16, 32, 2.393869 
16, 16, 2.642072 
64, 1024, 4.837312 
64, 512, 1.500195 
64, 32, 1.052790 
64, 16, 0.810497 
49, 1024, 4.256837 
49, 512, 1.035436 
49, 128, 0.967272 
49, 64, 1.359648 
49, 32, 1.156207 
49, 16, 2.125185 
36, 1024, 5.321447 
36, 512, 1.538887 
36, 128, 0.894473 
36, 64, 1.106797 
36, 32, 1.253320 
16, 1024, 3.647095 
16, 512, 2.015799 
16, 32, 2.209171 
16, 16, 1.448583 
64, 1024, 3.705326 
64, 512, 1.083916 
64, 32, 1.342716 
64, 16, 1.202431 
49, 1024, 5.328932 
49, 512, 1.865484 
49, 128, 0.815394 
49, 64, 0.985069 
49, 32, 1.015346 
49, 16, 0.580296 
36, 1024, 4.010849 
36, 512, 1.658002 
36, 128, 1.227385 
36, 64, 1.469081 
36, 32, 1.521953 
16, 1024, 5.027302 
16, 512, 1.679304 
16, 32, 1.177760 
16, 16, 1.398902 
64, 1024, 5.330484 
64, 512, 1.684979 
64, 32, 0.917371 
64, 16, 1.134948 
49, 1024, 3.503437 
49, 512, 1.231007 
49, 128, 1.062565 
49, 64, 0.975225 
49, 32, 1.145576 
49, 16, 1.665488 
36, 1024, 5.514325 
36, 512, 1.768670 
36, 128, 1.298535 
36, 64, 1.298910 
36, 32, 1.754455 
16, 1024, 4.447262 
16, 512, 1.576302 
16, 32, 1.840092 
16, 16, 1.594023 
64, 1024, 4.119389 
64, 512, 1.577336 
64, 32, 0.927720 
64, 16, 1.214435 
49, 1024, 5.278173 
49, 512, 1.379833 
49, 128, 1.239370 
49, 64, 1.921100 
49, 32, 0.721704 
49, 16, 1.145585 
36, 1024, 4.535861 
36, 512, 1.690714 
36, 128, 1.121720 
36, 64, 0.664972 
36, 32, 1.142914 
16, 1024, 5.110609 
16, 512, 2.159782 
16, 32, 1.525898 
16, 16, 2.137984 
64, 1024, 3.621360 
64, 512, 1.334084 
64, 32, 0.624472 
64, 16, 1.284371 
49, 1024, 4.955376 
49, 512, 2.624422 
49, 128, 1.651025 
49, 64, 0.908375 
49, 32, 1.196093 
49, 16, 1.558336 
36, 1024, 3.426259 
36, 512, 1.557875 
36, 128, 0.976505 
36, 64, 0.966763 
36, 32, 1.062722 
16, 1024, 4.228415 
16, 512, 1.722506 
16, 32, 1.222028 
16, 16, 1.293852 
64, 1024, 3.832113 
64, 512, 1.413890 
64, 32, 0.964885 
64, 16, 0.886238 
49, 1024, 3.541629 
49, 512, 1.239109 
49, 128, 1.053264 
49, 64, 0.949123 
49, 32, 1.112597 
49, 16, 0.623312 
36, 1024, 3.766190 
36, 512, 1.538518 
36, 128, 1.505495 
36, 64, 1.186955 
36, 32, 1.029855 
16, 1024, 4.453081 
16, 512, 1.757637 
16, 32, 1.403339 
16, 16, 1.381836 
64, 1024, 3.690576 
64, 512, 1.301956 
64, 32, 0.947480 
64, 16, 1.356519 
49, 1024, 6.219663 
49, 512, 3.112301 
49, 128, 1.404968 
49, 64, 1.211392 
49, 32, 1.051270 
49, 16, 1.143873 
36, 1024, 3.774481 
36, 512, 1.502265 
36, 128, 1.146538 
36, 64, 1.209807 
36, 32, 1.214779 
16, 1024, 4.561058 
16, 512, 2.236482 
16, 32, 1.149788 
16, 16, 1.164144 
64, 1024, 4.777698 
64, 512, 2.116866 
64, 32, 1.046050 
64, 16, 1.383373 
49, 1024, 4.654656 
49, 512, 1.350314 
49, 128, 0.686362 
49, 64, 1.025693 
49, 32, 1.146744 
49, 16, 0.847224 
36, 1024, 3.424922 
36, 512, 1.490472 
36, 128, 1.237290 
36, 64, 1.143602 
36, 32, 1.206817 
16, 1024, 4.342519 
16, 512, 1.744925 
16, 32, 1.181044 
16, 16, 1.441673 
64, 1024, 3.530900 
64, 512, 1.325917 
64, 64, 1.018387 
64, 32, 0.978991 
64, 16, 0.938302 
49, 1024, 3.575200 
49, 512, 1.432834 
49, 128, 0.846655 
49, 64, 0.847642 
49, 32, 1.119866 
49, 16, 0.989819 
36, 1024, 3.370320 
36, 512, 1.561580 
36, 128, 1.062822 
36, 64, 1.227010 
36, 32, 1.354518 
16, 1024, 4.771152 
16, 512, 1.701711 
16, 32, 1.388048 
16, 16, 1.780215 
64, 1024, 4.630391 
64, 512, 1.744615 
64, 32, 0.718250 
64, 16, 0.972616 
49, 1024, 4.961600 
49, 512, 1.502433 
49, 128, 0.935246 
49, 64, 0.687081 
49, 32, 0.927174 
49, 16, 0.519619 
36, 1024, 3.253262 
36, 512, 1.680354 
36, 128, 0.969109 
36, 64, 1.228978 
36, 32, 1.340990 
16, 1024, 4.364341 
16, 512, 1.380212 
16, 32, 1.349730 
16, 16, 1.269624 
64, 1024, 4.548129 
64, 512, 1.365951 
64, 32, 0.814527 
64, 16, 1.011018 
49, 1024, 3.703286 
49, 512, 1.211537 
49, 128, 1.082767 
49, 64, 0.969012 
49, 32, 0.872613 
49, 16, 1.019695 
36, 1024, 3.894318 
36, 512, 3.090772 
36, 128, 2.018607 
36, 64, 1.780994 
36, 32, 1.302905 
16, 1024, 5.101195 
16, 512, 1.744415 
16, 32, 1.052294 
16, 16, 1.271494 
64, 1024, 4.417465 
64, 512, 2.098461 
64, 32, 1.282542 
64, 16, 1.154449 
49, 1024, 3.156113 
49, 512, 1.226642 
49, 128, 1.157742 
49, 64, 0.859212 
49, 32, 0.658159 
49, 16, 1.130506 
36, 1024, 3.297487 
36, 512, 1.446946 
36, 128, 0.942583 
36, 64, 1.241414 
36, 32, 1.206836 
16, 1024, 3.708838 
16, 512, 1.508774 
16, 32, 1.481749 
16, 16, 1.159995 
64, 1024, 3.925627 
64, 512, 1.121298 
64, 32, 0.962328 
64, 16, 1.014146 
49, 1024, 3.774636 
49, 512, 1.311799 
49, 128, 1.176294 
49, 64, 0.819252 
49, 32, 0.772173 
49, 16, 0.927460 
36, 1024, 4.113323 
36, 512, 1.595881 
36, 128, 1.102750 
36, 64, 0.996756 
36, 32, 0.959699 
16, 1024, 3.862830 
16, 512, 1.352331 
16, 32, 1.052262 
16, 16, 1.026013 
64, 1024, 4.967844 
64, 512, 2.366045 
64, 32, 2.087329 
64, 16, 1.206302 
49, 1024, 4.450442 
